,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,광대들(가제),,2018,한국,사극,주연,,,,
1,보통사람,ORDINARY PERSON,2017,한국,드라마,주연,2956397623.0,383336.0,2956397623.0,383336.0
2,사냥,The Hunt,2016,한국,액션,주연-손 반장역,4912658515.0,645922.0,4912658515.0,645922.0
3,더 폰,The Phone,2015,한국,"스릴러,액션",주연,12309164568.0,1593694.0,12309164568.0,1593694.0
4,악의 연대기,The Chronicles of Evil,2015,한국,스릴러,주연,17361815332.0,2192525.0,17361815332.0,2192525.0
5,숨바꼭질,Hide and Seek,2013,한국,스릴러,주연,39602987500.0,5604104.0,39602995500.0,5604106.0
6,은밀하게 위대하게 (확장판),Secretly Greatly,2013,한국,"액션,코미디,드라마",주연,34327500.0,4738.0,34327500.0,4738.0
7,은밀하게 위대하게,Secretly Greatly,2013,한국,"액션,코미디,드라마",주연-김태원역,48700887413.0,6959083.0,48700887413.0,6959083.0
8,공소시효,,2012,한국,"액션,스릴러,드라마",주연,,,,
9,더 게임,The Devil’s Game,2007,한국,스릴러,"주연-희도의 삼촌, 민태석 역역",9869346557.0,1496214.0,9807963501.0,1479859.0
10,펀치레이디,Punch lady,2007,한국,"드라마,코미디",주연-김수현 역역,0.0,38254.0,243405000.0,37518.0
11,연리지,Now And Forever,2006,한국,"멜로/로맨스,드라마",조연-민 과장 역역,0.0,136088.0,696954300.0,114641.0
12,"이대로, 죽을 순 없다(Short Time)",Short Time,2005,한국,코미디,주연-강 형사/강종태 역역,0.0,838419.0,4266661500.0,679352.0
13,라이어,Liar,2004,한국,"코미디,멜로/로맨스",조연-박 형사 역 역,0.0,220531.0,706033000.0,108156.0
14,맹부삼천지교,Father And Son: The Story Of Mencius,2004,한국,코미디,조연,0.0,860044.0,1424995500.0,229240.0
