,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,어벤져스: 인피니티 워,Avengers: Infinity War,2018,미국,"액션,어드벤처,판타지,SF",주연,99825741869.0,11202737.0,99918419769.0,11211798.0
1,스파이더맨: 홈 커밍,Spider-Man: Homecoming,2017,미국,"액션,어드벤처,SF",주연,59125813820.0,7258678.0,59125813820.0,7258678.0
2,캡틴 아메리카: 시빌 워,Captain America: Civil War,2015,미국,"액션,SF,스릴러",주연,72672111827.0,8677249.0,72675171827.0,8677555.0
3,어벤져스: 에이지 오브 울트론,The Avengers: Age of Ultron,2014,미국,"액션,어드벤처,판타지,SF",주연,88582586366.0,10494499.0,88582586366.0,10494499.0
4,아메리칸 셰프,Chef,2014,미국,코미디,주연,1255831929.0,153794.0,1262572429.0,154689.0
5,더 저지,THE JUDGE,2014,미국,드라마,주연,,,,
6,아이언맨 3,Iron Man 3,2013,미국,"액션,어드벤처,SF",주연-토니 스타크역,70806191000.0,9001309.0,70806364000.0,9001331.0
7,어벤져스,The Avengers,2012,미국,"액션,SF",주연-토니 스타크/ 아이언 맨역,59557853478.0,7074867.0,59558111478.0,7074891.0
8,셜록홈즈 : 그림자 게임,Sherlock Holmes: A Game of Shadows,2011,미국,"액션,미스터리",주연,16670913500.0,2239156.0,16670913500.0,2239156.0
9,듀 데이트,Due Date,2010,미국,코미디,주연-피터 하이맨역,440189148.0,57308.0,433642000.0,56455.0
10,아이언맨 2,Iron Man 2,2010,미국,"SF,액션,어드벤처",주연,33161943100.0,4498335.0,32635195500.0,4425003.0
11,셜록 홈즈,Sherlock Holmes,2009,"미국,영국","미스터리,범죄,어드벤처",주연,16207513113.0,2207751.0,16036809500.0,2184425.0
12,솔로이스트,The Soloist,2009,미국,드라마,주연-스티브 로페즈역,898812915.0,122841.0,887880500.0,121572.0
13,애니 레보비츠: 렌즈를 통해 들여다본 삶,Annie Leibovitz: Life Through A Lens,2008,미국,다큐멘터리,주연,44241500.0,6451.0,45348500.0,6563.0
14,트로픽 썬더,Tropic Thunder,2008,"미국,독일","액션,코미디,어드벤처,전쟁",주연,465953500.0,67267.0,465953500.0,67267.0
15,아이언맨,Iron Man,2008,미국,"SF,드라마,액션",주연-토니 스타크 / 아이언 맨역,27802744668.0,4316003.0,27880712500.0,4300365.0
16,찰리 바틀렛,Charlie Bartlett,2007,미국,"코미디,드라마",주연,48239000.0,7115.0,48239000.0,7115.0
17,퍼,Fur : An Imaginary Portrait Of Diane Arbus,2006,미국,드라마,주연-라이오넬역,17194500.0,2492.0,17194500.0,2492.0
18,조디악,Zodiac,2006,미국,"범죄,드라마,스릴러",주연-폴 에이브리역,0.0,182050.0,1134477500.0,172846.0
19,당신의 성인을 알아보는 법,A Guide to Recognizing Your Saints,2006,미국,"범죄,드라마",주연-디토 역역,,,,
20,스캐너 다클리,A Scanner Darkly,2006,미국,"범죄,미스터리,애니메이션",주연-제임스 바리스역,,,,
21,아웃사이더,The Outsider,2005,미국,다큐멘터리,주연,,,,
22,키스 키스 뱅뱅,Kiss Kiss Bang Bang,2005,미국,"액션,코미디,범죄",주연,,,,
23,에로스,Eros,2004,"미국,프랑스,이탈리아,중국,룩셈부르크,영국","드라마,멜로/로맨스",주연,0.0,30389.0,189042500.0,28827.0
24,고티카,Gothika,2003,미국,공포(호러),주연,0.0,90062.0,152738500.0,23473.0
25,노래하는 탐정,The Singing Detective,2003,미국,"코미디,미스터리,뮤지컬",주연,,,,
26,블랙 앤 화이트,Black And White,1999,미국,"범죄,드라마",주연,,,,
27,인드림스,In Dreams,1998,미국,"공포(호러),스릴러",주연,0.0,38435.0,,
28,진저브래드맨,The Gingerbread Man,1998,미국,"스릴러,드라마",조연,0.0,4573.0,,
29,도망자 2,U.S. Marshals,1998,미국,"스릴러,액션",주연,0.0,234375.0,,
30,데인저 존,Danger Zone,1995,미국,"액션,드라마",주연,0.0,726.0,,
31,레스터레이션,Restoration,1995,"미국,일본","드라마,멜로/로맨스",주연-로버트 역역,,,,
32,홈포더할리데이,Home For The Holidays,1995,미국,코미디,주연,,,,
33,온니 유,Only You,1994,미국,코미디,주연,0.0,5676.0,,
34,찰리 채플린,CHAPLIN,1993,미국,드라마,주연,0.0,13567.0,,
35,사랑의 동반자,Heart & Souls,1993,미국,드라마,주연,0.0,16178.0,,
36,젊음은 은빛 날개를 타고,Air America,1990,미국,"코미디,액션",주연,0.0,43547.0,,
