,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,어벤져스: 인피니티 워,Avengers: Infinity War,2018,미국,"액션,어드벤처,판타지,SF",주연,99825741869.0,11202737.0,99918419769.0,11211798.0
1,가디언즈 오브 갤럭시 VOL. 2,Guardians of the Galaxy VOL. 2,2017,미국,"액션,SF",주연,23452686686.0,2735721.0,23452686686.0,2735721.0
2,분노의 질주: 더 익스트림,Fast and Furious 8,2017,"미국,일본,프랑스,캐나다","액션,범죄,스릴러",주연,29981156348.0,3653238.0,29981156348.0,3653238.0
3,트리플 엑스 리턴즈,xXx: Return of Xander Cage,2016,미국,"액션,어드벤처,스릴러",주연-샌더 케이지 역역,3967335095.0,475309.0,3967335095.0,475309.0
4,라스트 위치 헌터,The Last Witch Hunter,2015,미국,"액션,어드벤처,판타지",주연,934949800.0,122039.0,934949800.0,122039.0
5,분노의 질주: 더 세븐,Fast & Furious 7,2015,미국,"액션,범죄,스릴러",주연,26454098694.0,3247955.0,26466421694.0,3248904.0
6,가디언즈 오브 갤럭시,Guardians of the Galaxy,2014,미국,"액션,어드벤처,SF",주연,11098239184.0,1311190.0,11390817684.0,1344319.0
7,리딕,Riddick,2013,미국,"SF,액션",주연,927494000.0,132059.0,927494000.0,132059.0
8,분노의 질주: 더 맥시멈,The Fast and the Furious 6,2013,미국,액션,주연,13203523042.0,1790457.0,13210338042.0,1790916.0
9,분노의 질주: 언리미티드,Fast Five,2011,미국,"스릴러,드라마,범죄,액션",주연-도미닉 토레토역,12292868000.0,1621973.0,12293078000.0,1622015.0
10,분노의 질주: 더 오리지널,Fast & Furious,2009,미국,액션,주연-도미닉 토레토 역,4598492639.0,685746.0,4529380675.0,675255.0
11,바빌론 A.D.,Babylon A.D.,2007,미국,"SF,스릴러,액션",주연,1483575500.0,227354.0,1496477500.0,229622.0
12,파인드 미 길티,Find Me Guilty,2006,미국,"드라마,범죄",주연-재키 디놀시오역,,,,
13,패시파이어,The Pacifier,2005,미국,"액션,코미디",주연,0.0,67499.0,386603500.0,61132.0
14,리딕 - 헬리온 최후의 빛,The Chronicles Of Riddick,2004,미국,SF,주연,0.0,427154.0,1856785000.0,288900.0
15,빈 디젤의 디아블로,A Man Apart,2003,미국,"액션,범죄",주연,0.0,15989.0,,
16,트리플 엑스,Xxx,2002,미국,액션,주연,0.0,483302.0,16000.0,2.0
17,분노의 질주,The Fast & The Furious,2001,미국,"범죄,액션",주연,0.0,57121.0,,
18,넉어라운드 가이스,Knockaround Guys,2001,미국,"범죄,코미디,드라마,스릴러",주연,,,,
19,보일러룸,Boiler Room,2000,미국,"범죄,스릴러",주연-크리스 바릭역,0.0,259.0,,
20,에이리언 2020,Pitch Black,2000,미국,"SF,공포(호러),액션",주연-리차드 B. 리딕역,0.0,56585.0,,
21,아이언 자이언트,The Iron Giant,1999,미국,"애니메이션,SF,가족",주연-아이언 자이언트역(목소리),,,807000.0,117.0
