,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,쥬랜더 리턴즈,Zoolander 2,2016,미국,코미디,주연,58151000.0,7853.0,58151000.0,7853.0
1,겟하드,Get Hard,2015,미국,코미디,주연,,,,
2,레고 무비,The Lego Movie,2014,미국,"애니메이션,코미디,액션,가족",주연(목소리),1601300200.0,236129.0,1679825800.0,246126.0
3,앵커맨: 더 레전드 컨티뉴,Anchorman 2: The Legend Continues,2013,미국,코미디,주연-론 버건디역,,,,
4,알바레즈 형제: 마약왕을 제거하라,House of My Father,2012,"미국,멕시코","서부극(웨스턴),코미디,액션",주연-아르만도역,8000.0,1.0,8000.0,1.0
5,더 캠페인,The Campaign,2012,미국,코미디,주연-캠 브래디 역,,,,
6,에브리씽 머스트 고,Everything Must Go,2010,미국,"코미디,드라마",주연,6047500.0,887.0,6047500.0,887.0
7,메가마인드,Megamind,2010,미국,애니메이션,주연,8688175500.0,875481.0,8688842000.0,875631.0
8,스탠바이 캅,The Other Guys,2010,미국,"액션,코미디",주연-알렌 역역,,,,
9,로스트 랜드 : 공룡 왕국,Land of the Lost,2009,미국,"어드벤처,SF,코미디",주연,,,,
10,세미-프로,Semi-Pro,2008,미국,코미디,주연,,,,
11,스텝 브라더스,Step Brothers,2008,미국,코미디,주연,,,,
12,영광의 날,Blades of Glory,2007,미국,코미디,주연,,,,
13,스트레인저 댄 픽션,Stranger Than Fiction,2006,미국,"판타지,코미디",주연,,,0.0,0.0
14,텔라데가 나이트 : 리키 바비의 발라드,Talladega Nights: The Ballad Of Ricky Bobby,2006,미국,"액션,코미디",주연,,,,
15,호기심 많은 조지,Curious George,2006,미국,"애니메이션,어드벤처,코미디",주연(목소리),,,,
16,그녀는 요술쟁이,Bewitched,2005,미국,"코미디,멜로/로맨스,판타지",주연,0.0,262893.0,1501346500.0,234899.0
17,윈터 패싱,Winter Passing,2005,미국,드라마,주연,,,,
18,키킹 앤 스크리밍,Kicking & Screaming,2005,미국,"코미디,가족",주연,,,,
19,엘프,Elf,2004,미국,코미디,주연-버디역,0.0,85614.0,344242500.0,57377.0
20,멜린다와 멜린다,Melinda and Melinda,2004,미국,"코미디,드라마",주연,,,0.0,0.0
21,앵커맨,Anchorman: The Legend Of Ron Burgundy,2004,미국,코미디,주연,,,,
22,올드 스쿨,Old School,2003,미국,코미디,주연,0.0,27750.0,,
23,수퍼스타,Superstar,1999,미국,드라마,주연,,,,
24,록스베리 나이트,A Night At The Roxbury,1998,미국,코미디,주연,,,,
