,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,태평륜 완결편,The Crossing Final,2017,중국,"드라마,멜로/로맨스,전쟁,액션",주연,,,,
1,태평륜 피안,The Crossing 2,2015,중국,"드라마,액션,전쟁",주연,265000.0,53.0,751000.0,123.0
2,태평륜,The Crossing,2014,중국,"드라마,액션,전쟁",주연,730000.0,146.0,790000.0,166.0
3,마이 럭키 스타,My Lucky Star,2013,중국,"멜로/로맨스,코미디",주연,,,270000.0,54.0
4,일대종사,The Grandmaster,2012,중국,"액션,드라마",주연-궁이역,734730000.0,101592.0,734980000.0,101642.0
5,위험한 관계,Dangerous Liaisons,2012,중국,"멜로/로맨스,전쟁,드라마",주연-뚜펀위역,2122666230.0,298086.0,2122666230.0,298086.0
6,소피의 연애 매뉴얼,Sophie'S Revenge,2009,"중국,한국","멜로/로맨스,코미디",주연-소피역,896131351.0,121018.0,883317500.0,119338.0
7,호스맨,Horsemen,2009,미국,"범죄,미스터리,스릴러",주연,,,,
8,매란방,Forever Enthralled,2008,중국,"드라마,사극,멜로/로맨스",주연-맹소동역,284904682.0,44131.0,275367000.0,42723.0
9,닌자거북이 TMNT,Teenage Mutant Ninja Turtles,2007,미국,"액션,코미디,어드벤처,판타지",주연,0.0,200016.0,1168946500.0,193313.0
10,야연,The Banquet,2006,중국,"사극,멜로/로맨스",주연-황후 완 역,0.0,436903.0,2365238200.0,377110.0
11,게이샤의 추억,Memoirs of a Geisha,2005,미국,드라마,주연-사유리역,0.0,983635.0,5337838000.0,849277.0
12,오페레타 너구리 저택,Princess Raccoon,2005,일본,"멜로/로맨스,뮤지컬",주연,,,,
13,2046,2046,2004,홍콩,드라마,주연,0.0,149700.0,797104500.0,123062.0
14,연인,Lovers / House Of Flying Daggers,2004,중국,"멜로/로맨스,액션",주연-메이역,0.0,1416000.0,6644463500.0,1027354.0
15,자스민 우먼,Jasmine Women,2004,중국,"가족,멜로/로맨스,드라마",주연,,,1922000.0,224.0
16,퍼플 버터플라이,Purple Butterfly,2003,"중국,프랑스","드라마,전쟁",주연-딩후이역,,,,
17,영웅: 천하의 시작,Hero,2002,중국,"액션,드라마,전쟁",주연,44066600.0,9575.0,44066600.0,9575.0
18,무사,Musa-The Warrior,2001,한국,"드라마,액션",주연,0.0,857148.0,249000.0,48.0
19,와호장룡,"Crouching Tiger, Hidden Dragon",2000,중국,"사극,액션",주연-용역,0.0,237234.0,0.0,0.0
20,집으로 가는길,The Road Home,1999,중국,드라마,주연-쟈오 디 역,0.0,30183.0,0.0,0.0
